id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_method,place_county_name,positioning_device,place_town_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
1106947,Fri Nov 28 2014 14:49:28 GMT-0800 (PST),2014-11-28,2014-11-28 22:49:28 UTC,Pacific Time (US & Canada),false,3494,damontighe,2014-12-02 07:54:25 UTC,2015-05-13 03:04:21 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1106947,https://static.inaturalist.org/photos/1391663/medium.jpg?1417507353,,,false,2,0,false,3,"Anthony Chabot Regional Park, Castro Valley, CA, US",37.7243633333,-122.0930861667,,,,Alameda,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
1285805,Fri Mar 06 2015 16:26:59 GMT-0800 (PST),2015-03-06,2015-03-07 00:26:59 UTC,Pacific Time (US & Canada),false,81888,squam8,2015-03-11 01:30:06 UTC,2017-01-23 09:00:02 UTC,research,,http://www.inaturalist.org/observations/1285805,https://static.inaturalist.org/photos/1612615/medium.jpg?1426037479,,,false,2,0,false,3,"Augustin-Bernal Park, Pleasanton, CA, US",37.6351283333,-121.9108716667,,,,Alameda,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
1341311,jue mar 19 2015 08:50:12 GMT-0700 (GMT-7),2015-03-19,2015-03-19 15:50:12 UTC,Arizona,false,23646,annyperalta,2015-03-26 19:30:06 UTC,2015-05-13 02:18:43 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1341311,https://static.inaturalist.org/photos/1659838/medium.jpg?1427398255,,,false,1,0,false,3,"Anthony Chabot Regional Park, Castro Valley, CA, US",37.7900166667,-122.1421055,,,,Alameda,,,taricha torosa,Taricha torosa,California Newt,Amphibia,27818
1519129,Sun Mar 01 2015 19:53:40 GMT-0800 (PST),2015-03-01,2015-03-02 03:53:40 UTC,Pacific Time (US & Canada),false,31167,jellyfishsamich,2015-05-21 06:09:11 UTC,2015-06-04 04:46:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1519129,https://static.inaturalist.org/photos/1881988/medium.jpg?1432188614,,,true,2,0,false,3,,37.5908866667,-121.95153,,,,Alameda,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2639534,Sun Jan 31 2016 16:45:08 GMT-0800 (PST),2016-01-31,2016-02-01 00:45:08 UTC,Pacific Time (US & Canada),false,3494,damontighe,2016-02-02 18:06:22 UTC,2016-02-05 03:27:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2639534,https://static.inaturalist.org/photos/2960678/medium.jpg?1454436423,,,false,2,0,false,3,"Dry Creek Pioneer Reg Park, Union City, CA, US",37.6207166667,-122.0183721667,,,,Alameda,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2641029,2016-02-02 15:26:52,2016-02-02,2016-02-02 23:26:52 UTC,Pacific Time (US & Canada),,26610,anudibranchmom,2016-02-03 05:21:54 UTC,2016-02-03 05:52:53 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2641029,https://static.inaturalist.org/photos/2962940/medium.jpg?1454476918,2016-02-16 Pleasanton,,true,1,0,false,,"Pleasanton Ridge Regional Park, Alameda, California, United States",37.6200944444,-121.891375,,,,Alameda,,,Taricha,Taricha,Pacific Newts,Amphibia,27816
4868345,Mon Dec 26 2016 12:34:55 GMT-0800 (PST),2016-12-26,2016-12-26 20:34:55 UTC,Pacific Time (US & Canada),false,3494,damontighe,2016-12-30 16:26:56 UTC,2016-12-30 18:13:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4868345,https://static.inaturalist.org/photos/5914588/medium.jpg?1483115321,,,false,1,0,false,3,"Garin Regional Park, Hayward, CA, US",37.6338533333,-122.0181666667,,,,Alameda,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
4887016,2017/01/02 3:09 PM PST,2017-01-02,2017-01-02 23:09:00 UTC,Pacific Time (US & Canada),false,3494,damontighe,2017-01-03 05:23:55 UTC,2017-01-04 04:49:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4887016,https://static.inaturalist.org/photos/5942489/medium.jpeg?1483419275,,,false,3,0,false,,"Sunol, CA, USA",37.6488444444,-121.9337472222,,,,Alameda,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
4887043,2017/01/02 3:53 PM PST,2017-01-02,2017-01-02 23:53:00 UTC,Pacific Time (US & Canada),false,3494,damontighe,2017-01-03 05:24:09 UTC,2017-01-04 04:49:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4887043,https://static.inaturalist.org/photos/5942712/medium.jpeg?1483420591,,,false,2,0,false,,"Hayward, CA, USA",37.6569027778,-121.9420777778,,,,Alameda,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
4998084,Sat Dec 19 2015 15:14:38 GMT-0800 (PST),2015-12-19,2015-12-19 23:14:38 UTC,Pacific Time (US & Canada),,165537,paulsalemme,2017-01-24 04:53:54 UTC,2017-01-24 17:52:30 UTC,needs_id,,https://www.inaturalist.org/observations/4998084,https://static.inaturalist.org/photos/6109041/medium.jpg?1485233655,,,false,3,0,false,3,"Redwood Regional Park, Castro Valley, CA, US",37.8068883333,-122.1500471667,,,,Alameda,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
2786357,Sun Mar 06 2016 09:26:15 GMT-0800 (PST),2016-03-06,2016-03-06 17:26:15 UTC,Pacific Time (US & Canada),true,198008,usnhm8404,2016-03-15 17:28:00 UTC,2016-04-13 01:01:03 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2786357,https://static.inaturalist.org/photos/3160493/medium.jpg?1458062894,,,false,2,0,false,3,"Bidwell Park, Chico, CA, US",39.7763389947,-121.7521424097,100.00,,,Butte,,,Sierra Newt,Taricha sierrae,Sierra Newt,Amphibia,135140
1109083,Sat Nov 22 2014 16:08:30 GMT-0800 (PST),2014-11-22,2014-11-23 00:08:30 UTC,Pacific Time (US & Canada),false,64171,oregangeog211,2014-12-03 09:14:48 UTC,2015-05-13 03:04:18 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1109083,https://static.inaturalist.org/photos/1394273/medium.jpg?1417598145,,,true,3,1,false,3,"95965, Oroville, CA, US",39.610813,-121.561714,19.00,,,Butte,,,Sierra Newt,Taricha sierrae,Sierra Newt,Amphibia,135140
449035,2013-04-14,2013-04-14,,Pacific Time (US & Canada),false,20292,nicetim,2013-11-05 20:30:48 UTC,2015-05-13 02:35:38 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/449035,https://static.inaturalist.org/photos/566299/medium.jpg?1383683725,,,false,2,0,false,,"Feather Falls, Ca",39.613434,-121.26705,12.00,,,Butte,,,Sierra Newt (Taricha sierrae),Taricha sierrae,Sierra Newt,Amphibia,135140
585892,"March 27, 2014 3:33:11 PM PST",2014-03-27,2014-03-27 22:33:11 UTC,Pacific Time (US & Canada),true,4403,mpenuelas,2014-03-28 02:30:17 UTC,2016-06-11 04:16:15 UTC,research,,http://www.inaturalist.org/observations/585892,https://static.inaturalist.org/photos/750148/medium.jpg?1396065925,,,false,1,0,false,,"North Table Mountain Ecological Reserve, Butte County, US-CA, US",39.59030649,-121.57264176,8.00,,gps,Butte,gps,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
4997821,2016/03/24 9:23 AM PDT,2016-03-24,2016-03-24 16:23:00 UTC,Pacific Time (US & Canada),false,304764,twr61,2017-01-24 03:54:30 UTC,2017-01-24 05:59:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4997821,https://static.inaturalist.org/photos/6108477/medium.jpg?1485228988,"Amphibians, Salamandridae, Sierra Newt, Taricha sierrae","
",false,1,0,false,,"Butte, Plumas National Forest, California, United States",39.6231933333,-121.2618033333,,,,Butte,,,Sierra Newt,Taricha sierrae,Sierra Newt,Amphibia,135140
1282790,Sun Mar 08 2015 12:35:44 GMT-0700 (PDT),2015-03-08,2015-03-08 19:35:44 UTC,Pacific Time (US & Canada),false,13979,robberfly,2015-03-09 04:43:17 UTC,2015-05-13 03:02:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1282790,https://static.inaturalist.org/photos/1608550/medium.jpg?1425876432,,Lots in the high plateau creek....,false,3,0,false,3,"95965, Oroville, CA, US",39.596245,-121.5504083333,,,,Butte,,,Sierra Newt,Taricha sierrae,Sierra Newt,Amphibia,135140
2918924,2016-04-10,2016-04-10,,Hawaii,,210954,afilmer,2016-04-11 19:31:01 UTC,2016-08-15 23:43:14 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2918924,https://static.inaturalist.org/photos/3341726/medium.jpg?1460403063,,"North Table Mountain, Butte County, California, April 10, 2016, California Naturalist field trip",false,2,0,false,,"North Table Mountain, Butte County, California",39.6031483333,-121.5577833333,,,,Butte,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
5026943,Sun Jan 29 2017 14:52:33 GMT-0800 (PST),2017-01-29,2017-01-29 22:52:33 UTC,Pacific Time (US & Canada),false,13979,robberfly,2017-01-30 05:33:04 UTC,2017-01-31 05:33:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5026943,https://static.inaturalist.org/photos/6153494/medium.jpg?1485754552,,"Table Mountain was where I'd seen this creature a few years back. Kinda...cool...to walk a beautiful landscape w/ @kueda & @catchang today: the celebrated wildflowers we were too early for, the geology of basalt dominance in full, bleak glory. Only two newts observed in the flowing creeks...",false,2,0,false,3,"95965, Oroville, CA, US",39.5953,-121.551345,,,,Butte,,,Sierra Newt,Taricha sierrae,Sierra Newt,Amphibia,135140
5032168,2017/01/29 1:25 PM PST,2017-01-29,2017-01-29 21:25:00 UTC,Pacific Time (US & Canada),false,28037,metsa,2017-01-31 06:20:18 UTC,2017-01-31 16:42:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5032168,https://static.inaturalist.org/photos/6161346/medium.jpeg?1485843585,,Taricha sierrae?,false,3,0,false,,"Butte County, CA, USA",39.5945199722,-121.552845,,,,Butte,,,Pacific Newts,Taricha sierrae,Sierra Newt,Amphibia,135140
2801759,Fri Mar 18 2016 13:27:22 GMT-0700 (PDT),2016-03-18,2016-03-18 20:27:22 UTC,Pacific Time (US & Canada),false,13979,robberfly,2016-03-19 05:43:36 UTC,2016-03-21 03:18:30 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2801759,https://static.inaturalist.org/photos/3181303/medium.jpg?1458366464,,"Used my underwater camera for these shots...
",false,1,0,false,3,"95965, Oroville, CA, US",39.5952833333,-121.551255,,,,Butte,,,Sierra Newt,Taricha sierrae,Sierra Newt,Amphibia,135140
567403,Sun Mar 09 2014 08:15:43 GMT-0700 (MST),2014-03-09,2014-03-09 14:15:43 UTC,Mountain Time (US & Canada),false,3494,damontighe,2014-03-14 07:06:44 UTC,2015-05-13 04:30:20 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/567403,https://static.inaturalist.org/photos/721238/medium.jpg?1394780946,,,false,3,0,false,3,"Lake Oroville State Recreation Area, Forbestown, CA, US",39.6171,-121.2676866667,,,,Butte,,,Sierra Newt,Taricha sierrae,Sierra Newt,Amphibia,135140
1921369,2010-02-15,2010-02-15,,Pacific Time (US & Canada),false,4915,birdgal5,2015-09-06 04:24:21 UTC,2015-10-29 04:03:56 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1921369,https://static.inaturalist.org/photos/2348412/medium.jpg?1444550744,,,false,1,0,false,,"North Table Mountain Ecological Reserve, north of Oroville, Butte County, California",39.599409,-121.545878,,,,Butte,,,Sierra Newt,Taricha sierrae,Sierra Newt,Amphibia,135140
2392466,Fri Nov 13 2015 13:14:37 GMT-0800 (PST),2015-11-13,2015-11-13 21:14:37 UTC,Pacific Time (US & Canada),false,118105,lindsey2,2015-11-17 09:31:23 UTC,2016-03-15 17:53:24 UTC,research,,http://www.inaturalist.org/observations/2392466,https://static.inaturalist.org/photos/2665190/medium.jpg?1447752711,,,false,3,1,false,3,"13714–13742 New Skwy, Paradise, CA, US",39.8120783333,-121.5718216667,,,,Butte,,,Sierra Newt,Taricha sierrae,Sierra Newt,Amphibia,135140
2883686,Sun Mar 27 2016 09:58:50 GMT-0700 (PDT),2016-03-27,2016-03-27 16:58:50 UTC,Pacific Time (US & Canada),,172345,alisakim,2016-04-05 07:20:55 UTC,2016-04-07 04:38:46 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/2883686,https://static.inaturalist.org/photos/3294867/medium.jpg?1459840870,,,false,1,0,false,3,"95965, Oroville, CA, US",39.59695,-121.5474916667,,,,Butte,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
2915245,Sun Apr 10 2016 11:46:53 GMT-0700 (PDT),2016-04-10,2016-04-10 18:46:53 UTC,Pacific Time (US & Canada),,213467,quickest1,2016-04-11 03:12:43 UTC,2016-12-08 21:30:22 UTC,needs_id,,http://www.inaturalist.org/observations/2915245,https://static.inaturalist.org/photos/3336886/medium.jpg?1460344376,,,false,2,0,false,3,"95965, Oroville, CA, US",39.6032366667,-121.557895,,,,Butte,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
2922097,Sun Apr 10 2016 11:46:25 GMT-0700 (PDT),2016-04-10,2016-04-10 18:46:25 UTC,Pacific Time (US & Canada),,211353,vickyblocker,2016-04-12 06:01:04 UTC,2016-10-01 00:26:27 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2922097,https://static.inaturalist.org/photos/3346151/medium.jpg?1460440868,,,true,3,0,false,3,"95965, Oroville, CA, US",39.6033216667,-121.5579833333,,,,Butte,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
4980646,2016/02/13 8:56 AM PST,2016-02-13,2016-02-13 16:56:00 UTC,Pacific Time (US & Canada),true,304764,twr61,2017-01-21 03:45:16 UTC,2017-01-21 04:01:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4980646,https://static.inaturalist.org/photos/6080651/medium.jpg?1484970087,"Amphibians, Bidwell Park, Salamandridae, Sierra Newt, Taricha sierrae",,false,1,0,false,,"Chico, CA, USA",39.8056283333,-121.7223916667,,,,Butte,,,Sierra Newt,Taricha sierrae,Sierra Newt,Amphibia,135140
763463,2008:11:22 17:16:09,2008-11-22,2008-11-23 01:16:09 UTC,Pacific Time (US & Canada),false,43438,captnemo,2014-07-02 03:11:59 UTC,2015-05-13 02:27:38 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/763463,https://static.inaturalist.org/photos/960677/medium.jpg?1404270725,"salamander, cave, california",Seen at wool hollow cave,true,3,0,false,,camp 9 road california,38.115644,-120.409877,104.00,,,Calaveras,,,Sierra Newt,Taricha sierrae,Sierra Newt,Amphibia,135140
4159601,2016/03/30 2:27 PM PDT,2016-03-30,2016-03-30 21:27:00 UTC,Pacific Time (US & Canada),false,195291,stephanomeria,2016-09-21 02:55:42 UTC,2016-09-27 00:27:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4159601,https://static.inaturalist.org/photos/4955046/medium.jpeg?1474424657,,,false,2,0,false,,"Calaveras County, CA, USA",38.2268638889,-120.3136527778,,,,Calaveras,,,Sierra Newt,Taricha sierrae,Sierra Newt,Amphibia,135140
4502014,2016/11/05 1:51 PM PDT,2016-11-05,2016-11-05 20:51:00 UTC,Pacific Time (US & Canada),true,179103,catchang,2016-11-05 23:54:04 UTC,2016-11-06 02:00:57 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4502014,https://static.inaturalist.org/photos/5442542/medium.jpeg?1478389539,,,false,1,0,false,,"Contra Costa County, CA, USA",37.9549995404,-122.1313476702,977.00,,,Contra Costa,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
190653,2013-01-27,2013-01-27,,Pacific Time (US & Canada),false,4234,primalux,2013-02-03 01:56:22 UTC,2015-05-13 02:40:40 UTC,research,CC-BY,http://www.inaturalist.org/observations/190653,https://static.inaturalist.org/photos/245261/medium.jpg?1444596110,,"I'm pretty sure these were rough-skinned newts. I didn't even know they were a ""thing"" at Sibley, I just saw a sign for ""ponds"" and went to go check them out. The mating pair was the first thing I saw.",false,1,0,false,,Sibley Volcanic Regional Preserve,37.8543224,-122.2015644,696.00,,,Contra Costa,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
1422614,Sun Apr 05 2015 13:20:38 GMT-0500 (CDT),2015-04-05,2015-04-05 18:20:38 UTC,Central Time (US & Canada),false,85948,maggiewoodster,2015-04-25 16:07:09 UTC,2015-05-31 06:10:21 UTC,research,,http://www.inaturalist.org/observations/1422614,https://static.inaturalist.org/photos/1760759/medium.jpg?1429978107,,,false,1,0,false,3,"94507, Alamo, CA, US",37.829987,-122.048212,612.00,,,Contra Costa,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
4926866,Sat Jan 07 2017 15:57:23 GMT-0800 (PST),2017-01-07,2017-01-07 23:57:23 UTC,Pacific Time (US & Canada),false,357774,cloudrancher,2017-01-11 05:30:18 UTC,2017-01-11 15:48:54 UTC,research,,https://www.inaturalist.org/observations/4926866,https://static.inaturalist.org/photos/6003765/medium.jpg?1484112645,,,false,2,0,false,3,"Tilden Regional Park, Berkeley, CA, US",37.9152133333,-122.2511216667,500.00,,,Contra Costa,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
1811951,Tue Jul 28 2015 10:49:14 GMT-0700 (PDT),2015-07-28,2015-07-28 17:49:14 UTC,Pacific Time (US & Canada),false,9572,leftcoastnaturalist,2015-07-29 06:49:10 UTC,2015-12-13 11:13:39 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1811951,https://static.inaturalist.org/photos/2197425/medium.jpg?1438152562,,Probably torosa based on habitat (isolated pool in formerly flowing stream) and location.,false,2,0,false,3,"Alvarado Park, Richmond, CA, US",37.952778,-122.320086,342.00,,,Contra Costa,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3258610,2016-03-15,2016-03-15,,Pacific Time (US & Canada),false,3342,hfabian,2016-05-21 21:58:43 UTC,2016-08-21 06:13:10 UTC,research,,http://www.inaturalist.org/observations/3258610,https://static.inaturalist.org/photos/3768555/medium.jpg?1463867925,,,false,1,0,false,,Fernandez Ranch,38.000789,-122.209361,311.00,,,Contra Costa,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3258851,2016-03-15,2016-03-15,,Pacific Time (US & Canada),true,3342,hfabian,2016-05-21 22:11:38 UTC,2016-06-03 03:57:09 UTC,needs_id,,http://www.inaturalist.org/observations/3258851,https://static.inaturalist.org/photos/3768748/medium.jpg?1463868702,,,false,0,0,false,,Fernandez Ranch,38.000789,-122.209361,311.00,,,Contra Costa,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
1178361,Thu Jan 15 2015 10:46:35 GMT-0800 (PST),2015-01-15,2015-01-15 18:46:35 UTC,Pacific Time (US & Canada),false,48200,maryswanson351,2015-01-15 23:13:21 UTC,2015-05-13 02:21:52 UTC,research,,http://www.inaturalist.org/observations/1178361,https://static.inaturalist.org/photos/1487351/medium.jpg?1421363625,,,false,2,0,false,3,"Briones Regional Park, Lafayette, CA, US",37.934101,-122.144975,187.00,,,Contra Costa,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
4609544,Sun Nov 20 2016 17:42:09 GMT-0800 (PST),2016-11-20,2016-11-21 01:42:09 UTC,Pacific Time (US & Canada),,1120,sirielizabeth,2016-11-21 05:30:48 UTC,2016-11-26 03:03:26 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/4609544,https://static.inaturalist.org/photos/5575275/medium.jpg?1479706252,,Newt on the trail at Tilden Park,false,3,1,false,3,"Tilden Regional Park, Contra Costa County, US-CA, US",37.9001671988,-122.2506065047,178.00,,,Contra Costa,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
